A,B,C,시군명,건축년도,아파트명,층수,도로명,I,J
2016,11,2130,부천시,1993,설악마을(주공),14,계남로,15000,44.1
2016,11,2130,부천시,1993,설악마을(주공),10,계남로,23500,49.8
2016,11,2130,부천시,1995,한라마을(주공2),14,계남로,24500,49.77
2016,11,2130,부천시,1996,한라마을(주공3),6,도약로,17500,39.99
2016,11,2130,부천시,1995,금강마을(주공),8,계남로,26800,49.77
2016,11,2130,부천시,1987,건우로얄,1,까치로118번길,15450,52.41
2016,11,2130,부천시,1989,적성-1,5,까치로118번길,10000,42.12
2016,11,2130,부천시,2004,부천 범박 힐스테이트1단지,8,범안로,35500,84.49
2016,11,2130,부천시,1989,삼익세라믹,6,소안로,24500,70.41
2016,11,2130,부천시,1989,염광,2,안곡로16번길,11800,43.69
2016,11,2130,부천시,1988,삼익세라믹,9,소안로,15800,42.93
2016,11,2130,부천시,1988,삼익세라믹,9,소안로,15850,42.93
2016,11,2130,부천시,2004,한양,10,경인로425번길,21300,74.15
2016,11,2130,부천시,1988,현대허니문,3,안곡로30번길,10900,43.74
2016,11,2130,부천시,2005,풍원,8,경인로548번길,27650,79.1
2016,11,2130,부천시,1984,동신,1,경인로,16700,43.6
2016,11,2130,부천시,2002,네오빌,13,경인로,10700,26.91
2016,11,2130,부천시,1984,동신,2,경인로,20700,55.69
2016,11,2130,부천시,1985,조공2차,1,안곡로,22400,69.82
2016,11,2130,부천시,1988,삼익세라믹,8,소안로,26500,84.93
2016,11,2130,부천시,1990,삼익3차,9,안곡로,20300,56.67
2016,11,2130,부천시,2006,괴안동금광포란재,13,안곡로,30000,84.2
2016,11,2130,부천시,1997,덕유마을(주공4),2,도약로,25000,59.98
2016,11,2130,부천시,1993,무지개마을(동신),17,조마루로,37000,84.6
2016,11,2130,부천시,1993,설악마을(주공),7,계남로,18600,44.1
2016,11,2130,부천시,1994,그린타운(우성2),5,조마루로,38300,84.96
2016,11,2130,부천시,1995,포도마을(삼보),8,조마루로,32950,59.96
2016,11,2130,부천시,2009,팰리스카운티,5,중동로,42850,84.99
2016,11,2130,부천시,2000,중동대림,3,계남로,32800,84.93
2016,11,2130,부천시,2009,팰리스카운티,5,중동로,44700,84.99
2016,11,2130,부천시,1995,포도마을(삼보),13,조마루로,37700,75.2
2016,11,2130,부천시,1997,덕유마을(주공4),14,도약로,27100,59.98
2016,11,2130,부천시,1997,덕유마을(주공4),1,도약로,16800,39.9
2016,11,2130,부천시,2011,프라움시티,10,소향로,13670,24.47
2016,11,2130,부천시,1994,은하마을(쌍용),3,중동로279번길,46400,134.07
2016,11,2130,부천시,1994,근화,2,성곡로97번길,15000,55.8
2016,11,2130,부천시,2012,부천위브트레지움2단지,14,도약로,60000,114.98
2016,11,2130,부천시,2012,부천위브트레지움2단지,6,도약로,45500,84.98
2016,11,2130,부천시,2012,부천위브트레지움2단지,10,도약로,47300,84.98
2016,11,2130,부천시,1984,장미,3,삼작로410번길,16000,56.88
2016,11,2130,부천시,1989,삼신12,3,원종로9번길,13350,42.34
2016,11,2130,부천시,1983,미성,2,삼작로410번길,13200,34.16
2016,11,2130,부천시,1983,미성,4,삼작로410번길,13000,34.16
2016,11,2130,부천시,1983,미성,3,삼작로410번길,16000,43.71
